title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
The Glass House,"Stars,Danielle Lozeau,Caroline Gauthier,Joseph Sultani,,","Steven Summers,","Steven Summers,","Drama,Romance,",,"August 16, 2014 (United States)","United States,","English,","The Line Film Company,Wexford Bayne Productions,",,,1h 35min,Color,,,6.5/10,13,1,,
Toublanc,"Stars,Nicolas Azalbert,Maricel Álvarez,Diego Vegezzi,,","Iván Fund,","Eduardo Crespo,Iván Fund,","Crime,Drama,",,"June 22, 2017 (Argentina)","Argentina,","French,Spanish,","HD Argentina,Institut Français,Señal Santa Fe,",,,1h 40min,Color,,,6.5/10,14,,,
Haiiro no karasu,"Stars,Eri Nishida,Kaho Kobayashi,Sayo Ampo,,","Nao Shimizu,","Eri Nishida,Nao Shimizu,Yûki Kimura,","Drama,",,"March 21, 2015 (Japan)","Japan,","Japanese,","Earth Diver,Tetra Co.,",,,1h 28min,Color,,,3.3/10,20,,,
Odeio o Dia dos Namorados,"Stars,Heloísa Périssé,Marcelo Saback,Daniel Boaventura,,","Roberto Santucci,","Paulo Cursino,","Comedy,Romance,",,"June 7, 2013 (Brazil)","Brazil,","Portuguese,","Glaz Entretenimento,Miravista,","$2,077,146","$3,000,000 (estimated)",1h 32min,Color,,,5.7/10,284,1,2,
The Victim,"Stars,Prajkta Biliye,Razak Khan,Deepraj Rana,,","Milroy Goes,","Jerryton A. Dias,","Drama,",,"August 3, 2012 (India)","India,","Konkani,","D&A Productions,Diason's Ventures,",,,,Color,"Dolby Digital,",,7.9/10,18,,,
The Second Audition,"Stars,David Geysen,Sis Josip,Lucas Dietens,,","Pouya Gourabi,","Pouya Gourabi,",,,"July 24, 2020 (United Kingdom)","Netherlands,","Dutch,","Macrokino,",,,1h 5min,,,,,,,,
On the Way,"Stars,Ponnamma Babu,Balachandran Chullikadu,Indrans,,","Shanu Samath,","Siju Raghavan,","Drama,Thriller,",,"March 7, 2014 (India)","India,","Malayalam,","Canara Productions,",,,2h 24min,Color,,2.35 : 1,,,,,
Shi xi da ming xing,"Stars,Frankie Kao,Leslie Hsiang,Hsin Shao,,","Lawrence Ah-Mon,","David Wang,Li-Hwa Peng,Simatnaw,",,,"August 27, 2010 (Taiwan)","Taiwan,","Mandarin,","Dot-Shine Digimedia Communication Co.,","$3,358","$1,000,000 (estimated)",1h 34min,,"Dolby Digital,",,7.8/10,50,,,
Yeh Dooriyan,"Stars,Deepshikha Nagpal,Inder Kumar,Delnaaz Irani,,","Deepshikha Nagpal,","Deepshikha Nagpal,","Drama,Romance,",Not Rated,"August 26, 2011 (India)","India,","Hindi,English,","Gitanjali,Siroya FM,V1 Creations,",,,1h 47min,Color,"Dolby Digital,",,4.7/10,95,2,7,
42 - 66 Le origini del male,"Stars,Mino Bonini,Stefania Bonini,Fabrizio Bordignon,,","Dario Almerighi,","Dario Almerighi,Mino Bonini,","Horror,",,,"Italy,","Italian,","Black Door Production,The Clown Splatter,",,"€10,000 (estimated)",1h 20min,Color,"Stereo,",,5.1/10,27,1,,
The Winter's Tale,"Stars,Grace Andrews,Tom Cawte,Ryan Donaldson,,","Declan Donnellan,",,,,"April 19, 2017 (United Kingdom)","United Kingdom,","English,",,,,2h 46min,Color,,,,,,,
Eclipse em Portugal,"Stars,Pedro Fernandes,Sofia Ribeiro,Fernando Fernandes,,","Edgar Alberto,Alexandre Valente,","Alexandre Valente,","Comedy,Drama,Horror,",,"February 20, 2014 (Portugal)","Portugal,","Portuguese,",,,,1h 28min,Color,,,4.0/10,111,1,2,
House Arrest,"Stars,Rebecca Dietz,Brianna Endrina,Chris English,,","Jarek King,","Jarek King,","Comedy,",,"March 12, 2013 (United States)","United States,","English,",,,,1h 26min,Color,,2.35 : 1,,,,,
Le mystère des jonquilles,"Stars,Jean-Pierre Mocky,Richard Bohringer,Isabelle Nanty,,","Jean-Pierre Mocky,","Jean-Pierre Mocky,Edgar Wallace,","Crime,Mystery,",,"June 17, 2015 (France)","France,","French,","Mocky Delicious Products (MDP),",,,1h 20min,Color,,1.85 : 1,5.8/10,11,1,,
Pit Stop Mafia,"Stars,Dritan Kastrati,Erand Hoxha,Besart Kallaku,,","Fatmir Koçi,","Fatmir Koçi,","Action,Comedy,",,"May 12, 2016 (Albania)","Albania,","Albanian,","Kinostudio Dardan,Kkoci Production,",,"€96,000 (estimated)",1h 32min,,,,7.8/10,68,,,
Sword Breaks the Dragon's Gate,"Stars,Ceng Chen,Olivia Cheng,Zhang Tao,,","Chi Wei-Wei,",,"Action,",,"August 4, 2020 (China)","China,","Mandarin,",,,"$5,000,000 (estimated)",,,,,,,,,
El Aire es Dulce Aquí,"Stars,Natalia De Alba,Tato Alexander,Alejandro Navarrete,,","Juan Pablo Cortés,","Juan Pablo Cortés,","Romance,",,"March 23, 2013 (Mexico)","Mexico,","Italian,Spanish,","Lux Aeterna Producciones,",,,,,"Stereo,",,,,,,
Wicked Tales,"Stars,Cj Bernard,Miracle Davis,Kj Tha FlyGi,,","Ike Ojukwu,","Miracle Davis,Ike Ojukwu,","Horror,",,"October 1, 2018 (United States)","United States,","English,","Kreative 1's studio,",,,45min,Color,,2.35 : 1,3.1/10,37,1,,
Video Parlour,"Stars,Sharib Hashmi,Kalyanee Mulay,Parth Bhalerao,,","Prasad Namjoshi,","Prasad Namjoshi,","Drama,Family,Romance,",,,"India,",,,,,2h,Color,,,,,,,
Yokkiyan Varan Somba Thooki Ulla Vai,"Stars,Priya Menon,Vijay R. Nagaraj,Nellai Siva,,","Swamyraaja,",,"Drama,",,"April 14, 2016 (India)","India,","Tamil,","KDFC S Creations,",,,2h 6min,Color,,,,,,,
Yeki az ma do nafar,"Stars,Bahram Radan,Samaneh Pakdel,Danial Ebadi,,","Tahmineh Milani,","Tahmineh Milani,","Drama,",,"February 1, 2011 (Iran)","Iran,","Persian,","Artabin,",,,1h 27min,Color,,,3.9/10,322,1,2,
Detki naprokat,"Stars,Diana Antosyak,Dmitriy Bogdan,Olga Demidova,,","Taisiya Igumentseva,","Natalya Dementeva,Kirill Kerzok,","Comedy,Family,",,"November 23, 2017 (Russia)","Russia,","Russian,","Kinostudiya Imeni M. Gorkogo,","$3,710",,1h 26min,Color,,,3.8/10,36,,,
Phir Aaya Satte Pe Satta,"Stars,Rana Jung Bahadur,Biswajeet Chatterjee,Omkar Das Manikpuri,,","R. Mittal,Rajesh Mittal,","Rajesh Mittal,","Thriller,",,"August 18, 2017 (India)","India,","Hindi,","R. N. Films,",,,2h 14min,Color,"6-Track Stereo,",,7.4/10,24,4,1,
Krídla Vánoc,"Stars,Richard Krajco,Vica Kerekes,Jakub Prachar,,","Karin Babinská,","Karin Babinská,Veronika Schwarczová,","Drama,Romance,",,"November 14, 2013 (Czech Republic)","Czech Republic,","Czech,","Ceská Televize,Cineart TV,","$1,799,192",,1h 50min,Color,,,6.1/10,167,21,,
El hombre Perfecto,"Stars,Alex Del Arco,Susana Teruel,Javier Quintana,,","Alex Del Arco,Paflo,Enrique Camacho,","Enrique Camacho,Alex Del Arco,Paflo,","Horror,Mystery,",,"December 22, 2019 (Spain)","Spain,","Spanish,","Producciones Samcreta,",,,1h 30min,Color,,,7.9/10,11,,,
A Year in the Blue: Inside the Air Force Academy,,,,,Not Rated,January 2014 (United States),,,,,,1h 45min,,,,,,,,
"Saga, l'histoire des hommes qui ne reviennent jamais","Stars,Raouia,Fehd Benchemsi,Said Bey,,","Othman Naciri,","Yann Bouard,Othman Naciri,","Drama,Family,Thriller,",,"February 19, 2014 (Morocco)","Morocco,Spain,","Arabic,","Hemera Film,Hemera Films Production,",,,1h 37min,Color,,1.85 : 1,6.0/10,13,,,
Resist!,"Stars,Maren McGuire,Ashley Whittaker,Daniel Robertson,,","Cory Combs,Kenny Davis,","Cory Combs,Kenny Davis,","Action,Adventure,Horror,Mystery,Sci-Fi,Thriller,",,,"United States,","English,",,,,1h 8min,Color,,,,,,,
Christmas Bonding,"Stars,Jake Hannam,Mick Elmes,Keys Sagaran,,","Ollie Pajak,","Ollie Pajak,","Comedy,Crime,Thriller,",,"December 16, 2016 (United Kingdom)","United Kingdom,","English,","License to Film,",,,,Color,,,,,,,
Christmas Apparition,"Stars,Matthew Chappelle,Maura Chappelle,Henry Godinez,,","Colleen Griffen,","Colleen Griffen,Katie O. Jones,","Thriller,",,"September 7, 2018 (United States)","United States,","English,","CorradoMooncoin,",,"$1,000,000 (estimated)",1h 12min,Color,,2.20 : 1,4.2/10,52,1,1,
Sat Na Gat,"Stars,Nupur Dudwadkar,Bharat Ganeshpure,Pakhi Hegde,,","Raju Parsekar,",,"Drama,",,"September 13, 2013 (India)","India,","Marathi,",,,,,Color,,,,,,,
Dominika,"Stars,Andrey Chadov,Igor Jijikine,Yana Guryanova,,","Oleg Ageychev,","Oleg Ageychev,Stepan Lapshin,","Comedy,Drama,Fantasy,",,"September 20, 2018 (Russia)","Russia,","Russian,","Mozga.ru Studio,","$31,428",,1h 20min,Color,,2.35 : 1,6.1/10,46,1,,
Dig Your Own Grave,"Stars,Tom Charnock,Mark Devenport,Sol Gardiner,,","Tim Cunningham,","Tim Cunningham,","Comedy,Crime,Thriller,",,,"United Kingdom,","English,",,,,1h 3min,Black and White,,,7.4/10,9,2,,
Echoes,"Stars,Richard Boland,Christopher Clarke,Luke Drewell,,","Steven Tayler,","Christopher Bourne,","Drama,",Not Rated,"April 23, 2015 (United Kingdom)","United Kingdom,","English,","Tayler Made,",,"£7,000 (estimated)",1h 26min,,,,4.8/10,31,,,
Here We Go,"Stars,Sam Littlefield,Allison Baar,Tracy Beemer,,","Jackson Defa,","Jackson Defa,","Comedy,Music,",,"June 26, 2013 (United States)","United States,Canada,","English,",,,,1h 34min,Color,,,,,,,
Learning Hebrew (A Gothsploitation Movie),"Stars,Fritz Aardvark Bragpuss,Takara Bell,Bonnie Blackhare,,","Louis Joon,","Louis Joon,","Drama,",,"June 13, 2013 (United Kingdom)","United Kingdom,","English,","Insurgent Films,",,,1h 2min,Color,,,2.6/10,70,4,1,
Kachindo,"Bhavwini Gandhi,Raj Jatania,Chhaya Vora,","Urvish Parikh,",,"Thriller,",,"April 12, 2019 (India)","India,","Gujarati,","Pink Purple,",,,,Color,,,5.8/10,6,,,
Three Feathers,"Stars,Eileen Beaver,Henry Beaver,David Burke,,","Carla Ulrich,","Writers,Carla Ulrich,Anna Lumberjack,Jax Smith,,","Drama,",,2018 (Canada),"Canada,","English,Cree,","South Slave Divisional Education Council,",,,,Color,,,,,,,
Natobar Notout,"Stars,Raima Sen,Prokash Golam Mustafa,Ananya Dutta,,","Amit Sengupta,","Kamaleswar Mukherjee,","Comedy,Musical,",,,"India,","Bengali,",,,,1h 53min,Color,,,6.0/10,103,,,
Wo de qing chun qi,"Bei-Er Bao,Yi Sun,Peng Wang,","Jie Hao,","Jie Hao,","Drama,",,"November 11, 2015 (China)","China,","Mandarin,",,"$1,671,957",,1h 47min,Color,,,5.7/10,40,1,,
Complot,"Stars,Pedro Perez,Kiwi Torrealba,Jackson Gutierrez,,","Jackson Gutierrez,","Jackson Gutierrez,","Crime,",,"August 1, 2014 (Venezuela)","Venezuela,","Spanish,","Neo Creative Producciones,","$471,092",,,,,,4.1/10,19,,,
101 Chodhyangal?,"Stars,V.P. Gangadharan,Vinod Kovoor,Lena,,","Sidhartha Siva,","Sidhartha Siva,","Drama,Family,",,"July 26, 2013 (India)","India,","Malayalam,","Seventh Paradise,",,,1h 47min,Color,,2.35 : 1,7.2/10,97,,,
Heart of the Desert,,,,,,"December 4, 2016 (China)",,,,"$49,204",,,,,,,,,,
Kakoon,"Stars,John Doyle,Brenda Dunn,Chris Dunn,,","Sean Brown,","Sean Brown,","Horror,",,"August 23, 2013 (United States)","United States,","English,","Family Values,",,,1h 25min,Color,,,,,1,,
Innocents,"George Kuruvilla,Nameera Ashley,Chengyue Cai,","Chen-Hsi Wong,","Chen-Hsi Wong,","Drama,Mystery,",,"November 14, 2012 (Italy)","Singapore,","English,Malay,","Analog Robot,",,,1h 28min,Color,,2.35 : 1,5.8/10,27,1,1,
Vinmeengal,"Stars,Anuja Iyer,Pandiarajan,Rahul Ravindran,,","Vignesh Menon,","Vignesh Menon,","Drama,",,2012 (India),"India,","Tamil,","MAANAS Film Company,",,,2h 35min,Color,,,,,,,
