title,casts,directors,writers,genres,certificate,release_date,countries_of_origin,languages,production_companies,gross_worldwide,budget,runtime,color,sound_mix,aspect_ratio,score,votes,user_reviews,critic_reviews,metascore
Trùm Co,"Stars,Viet Huong,Tran Thanh,Trang Thu,,","Phan Minh,",,"Comedy,",,"September 13, 2015 (Vietnam)",,,,"$1,469,074",,1h 35min,,,,,,,,
Breathe,"Stars,Dija Henry,Micaiah Henry,Evan L. Lee,,","Darye Henry,Dija Henry,","Dija Henry,Reggie McGuire,","Drama,",,2019 (United States),"United States,","English,","Blue House Film and Entertainment,",,,,Color,,,,,,,
Dobryy vecher,"Stars,Kristina Kazinskaya,Vilma Kutaviciute,Filipp Savinkov,,","Fedor Konstantinovich,","Fedor Konstantinovich,","Comedy,Crime,",,"December 20, 2018 (Russia)","Russia,","Russian,",,,,1h 20min,Color,,,3.7/10,23,,,
Art Explosion,"Stars,Francesco Chen,Xiao Ming,Guo Yaguan,,","Jinming Zhong,","Jinming Zhong,","Drama,",,March 2020 (United States),"China,","Chinese,English,",,,"CN¥900,000 (estimated)",2h 20min,,,,,,,,
The Murder Game,"Stars,Anthony Caldwell,Kelly Devlin,Edward Flanagan,,","Michael Lafferty,","Michael Lafferty,","Action,Thriller,",,"December 18, 2016 (Ireland)","United Kingdom,Ireland,","English,",,,,48min,Color,,,,,,,
Dagko na Tawo,"Stars,Cameron B. Smith,Karsu Nalbantoglu,Christopher O'Neal,,","Cameron B. Smith,","Cameron B. Smith,","Drama,Horror,Mystery,Sci-Fi,Thriller,",,"November 17, 2018 (United States)","United States,","English,","Slam Dunk Studios,",,$500 (estimated),5h 20min,Color,,16:9 HD,,,,,
Adbhoot,"Stars,Paran Banerjee,Biswanath Basu,Soumitra Chatterjee,,","Sayantan Mukherjee,",,"Drama,",,"April 30, 2013 (India)","India,","Bengali,",,,,,Color,,,,,,,
Tek Tek Boom,"Stars,Suliman Eid,Gamal Ismail,Lotfy Labib,,","Ashraf Fayeq,","Muhammad Sad,Essad Youniss,","Comedy,Drama,",,"August 30, 2011 (Egypt)","Egypt,","Arabic,",,"$672,908",,,Color,,,2.8/10,212,,,
Sentience,"Stars,Marcus Anderson Jr.,Victoi Sabouret,Irina Abraham,,","Vishnu Seesahai,","Vishnu Seesahai,","Fantasy,Horror,Sci-Fi,",,2015 (United States),"United States,","English,","Maktub Films,",,"$10,000 (estimated)",1h 32min,Color,,,,,,,
Aegean Love,"Stars,Dong-geon Lee,Kimmy Fei Tong,Yufei Shi,,","Yong-ki Jeong,Sergios Konstantinidis,","Yong-ki Jeong,May Liu,","Romance,",,"September 15, 2016 (China)","China,","Chinese,","Boo Productions,",,"$10,000,000 (estimated)",,Color,,,,,,,
Weird History: Timeline,,,,"History,",,,"United States,","English,",,,,,Color,,,,,,,
The Night of the Ad Eaters 2013,,"Jean-Marie Boursicot,","Jean-Marie Boursicot,","History,",,"May 31, 2013 (United States)","France,Switzerland,United States,","English,","Cinémathèque JM Boursicot,La Nuit des Publivores,",,,3h 30min,Color,,,,,,,
Isle of Doom,"Stars,Kashif Sheikh,Jaye Alexander,Gwendolyn Shannon,,","Farrukh Sheikh,","Farrukh Sheikh,","Horror,",,"February 7, 2015 (United States)","United States,","English,","F5150S Films,",,"$2,000 (estimated)",1h 4min,Color,,,5.7/10,9,,,
Derechos del hombre,"Stars,Jorge Dutor,Rafael Lamata,Katrin Memmer,,","Juan Rodrigáñez,","Juan Rodrigáñez,Eduard Mont de Palol,","Drama,",,"November 21, 2018 (Spain)","Spain,","Spanish,German,English,","Sc Studio Indie Internationl Srl,Tajo abajo,",,,1h 16min,Color,"Stereo,",1.78 : 1,7.5/10,7,,,
Song of the Stars,"Stars,Paul M. Sutter,Brandon Barker,Matt Bowman,,","Kai Staats,","Paul M. Sutter,","Musical,",,"June 21, 2017 (United States)","United States,","English,","Active Galaxy Productions,Over the Sun,",,"$25,000 (estimated)",56min,Color,,16:9 HD,,,,,
Benjy Lucas,"Stars,Fabio Agueda,Nicolas Breno,Ricardo Casella,,","Lourival Chiarentin,","Lourival Chiarentin,","Drama,Family,",,August 2016 (Brazil),"Brazil,","Portuguese,",,,,1h 33min,Color,,,,,,,
Encargo,"Stars,Francisco Cabrera,Harley Dorado,Juan Fernández,,","Juan Ramón Martinez,",,"Action,Crime,",,November 2013 (Dominican Republic),"Dominican Republic,","Spanish,","Espimart films,Visión Infinita Films,",,"DOP 200,000 (estimated)",1h 28min,Color,,,5.8/10,6,,,
Yaksha,"Atul Kulkarni,Nana Patekar,Yogesh,","Ramesh Rao,",,"Drama,",,"October 28, 2010 (India)","India,","Kannada,",,,,,Color,,,,,,,
Shi Tou,"Jiakun Cai,Hongbo Zhu,","Xiang Zhao,","Dan Liu,Xiang Zhao,","Drama,",,"April 17, 2017 (Hong Kong)","China,","Chinese,",,,,1h 30min,Color,,,7.4/10,24,2,,
The Forge Reclamation,"Stars,Timothy Leon,Sharon Nelson,Ben Roney,,","Ben Richards,","Ben Richards,","Thriller,",,"January 27, 2019 (United States)","United States,","English,",,,"$7,000 (estimated)",1h 38min,,,,,,,,
Yol ayrimi: Hadi baba gene yap,"Stars,Mustafa Avkiran,Müfit Aytekin,Yunus Emre Budak,,","Emre Yalgin,","Emre Yalgin,Zeynep Yalgin,","Drama,",,"October 18, 2013 (Turkey)","Turkey,","Turkish,","Logos Film,",,,,Color,,,4.4/10,16,,,
Lost Vegas Hiway,"Stars,Jeff Mix,Jack Ingram,Hal Ketchum,,","Zohaib Latif,","Jeff Mix,","Drama,",,"March 11, 2017 (United States)","United States,","English,",,,,1h,,,2.35 : 1,6.7/10,47,1,,
Useless Dad,"Stars,Lele Dai,Cancan Huang,Chao Liang,,","Chao Feng,",,"Comedy,Family,",,"June 15, 2019 (China)","China,","Mandarin,",,"$750,479",,,Color,,,,,,,
Somewhere in the Past,"Stars,Sam Archbold,George Bracebridge,Layla Jane,,","Fabiano Albuquerque,","Fabiano Albuquerque,","Mystery,",,"March 22, 2017 (Ireland)","Ireland,","English,","Negative Space,",,,,Color,,,,,,,
The Crab,"Stars,Devasurya,Justin Chacko Koyikkara,Kumarakom Raghunath,,","Sreekumar Marath,Bharathan Njarakkal,","Bharathan Njarakkal,","Drama,",,"May 26, 2017 (India)","India,","Malayalam,","Koyikkara Cine House,",,,,Color,,,,,,,
Shut Up Anthony,"Stars,Jed Arkley,Sara Chesney,Robert A. D'Esposito,,","Kyle Eaton,","Kyle Eaton,","Comedy,Drama,",,"March 2, 2017 (United States)","United States,","English,","Hunter Way Pictures,",,,1h 32min,Color,,,6.8/10,19,20,,
Roll Sound Camera Action: RSCA,"Stars,Yash Eshawari,Bobby Kumar,Manish Mehta,,","Jayesh Sheth,","Jayesh Sheth,Harsh Tyagi,Arun Varma,","Drama,",,2015 (India),"India,","Hindi,","Jayesh Sheth Productions,",,,1h 45min,Color,,,,,,,
